align_step,alpha,bbp_step,beta,dim,feature_projection,feature_rate_ratio,freon_c,grad_mode,h_bulk_edge_q,h_edge_isotropic,h_gap_q,haa_trace_over_n,hww_bulk_edge_q,hww_edge_isotropic,hww_gap_q,hww_top_eig,hww_trace_over_n,loss,lr_v,lr_w,momentum,muon_nesterov,muon_ns_steps,muon_update_scale,optimizer,projected_lambda_residual_norm,projected_residual_teacher_cos,projected_teacher_norm,r_i,r_ii,r_ii_projected,rand_spectrum_high,readout_optimizer,residual_lambda_norm,rmsprop_alpha,rmsprop_momentum,seed,source,spectral_assume_rank_one,spike_m,step,sv_bulk_edge_q,sv_gap_q,top_h_proxy_eig,top_right_teacher_align_abs,top_singular_value,trace_w_lambda_wt_over_n,trunc_frac,v_norm,w_fro_over_n,width
300,1.25,0,0.2,512,bap,4.0,0.5,minibatch,0.11220898479223251,2.914213562373095,0.9259995222091675,6.02410473220516e-05,0.00043831634684465826,0.011383646728019902,0.0036171856336295605,0.004055501893162727,7.18231312930584e-05,0.03922087699174881,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.008983246050775051,-0.005399561487138271,18.563241958618164,0.006579230539500713,4.6226396560668945,1.6961802244186401,1.175,sgd,0.013184851035475731,0.99,0.0,2,results/fullrank_momentum_grid_v2/opt=freon_beta=0.2_N=256_D=512_alpha=1.25_seed=2_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,68.42655944824219,3000,84.1653823852539,97.6548843383789,1.0382084846496582,0.5656805634498596,181.8202667236328,4.707000732421875,0.05,16.407209396362305,1961.310791015625,256
300,1.25,0,0.2,512,bap,4.0,0.5,minibatch,0.04649341106414795,4.0,0.9519014954566956,1.4506094885291532e-05,9.080744348466396e-05,0.0078125,0.0018591826083138585,0.0019499900517985225,1.3285916793392971e-05,0.018542736768722534,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.011159832589328289,0.018092522397637367,15.459528923034668,0.003258864860981703,4.336144924163818,0.98372483253479,1.175,sgd,0.010127156041562557,0.99,0.0,0,results/fullrank_momentum_grid_v2/opt=freon_beta=0.2_N=512_D=512_alpha=1.25_seed=0_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,86.23089599609375,3000,78.91120910644531,142.56149291992188,0.9983949065208435,0.7787794470787048,221.4727020263672,3.482823371887207,0.05,22.772396087646484,1380.2320556640625,512
300,1.25,0,0.2,512,bap,4.0,0.5,minibatch,0.044663578271865845,4.0,0.921410322189331,1.5238050764310174e-05,8.723355131223798e-05,0.0078125,0.0017996295355260372,0.0018868630286306143,1.3237630810181145e-05,0.016118168830871582,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.008457733318209648,0.03565704822540283,17.076248168945312,0.0032636858522892,5.256195545196533,1.2664493322372437,1.175,sgd,0.008151364512741566,0.99,0.0,1,results/fullrank_momentum_grid_v2/opt=freon_beta=0.2_N=512_D=512_alpha=1.25_seed=1_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,93.1605224609375,3000,78.1818618774414,149.28421020507812,0.9660738706588745,0.8030964136123657,227.46607971191406,3.470165491104126,0.05,23.33985710144043,1358.02001953125,512
300,1.25,0,0.2,512,bap,4.0,0.5,minibatch,0.04150238633155823,4.0,0.9475232362747192,1.4865457160340156e-05,8.105934830382466e-05,0.0078125,0.001850631320849061,0.0019316907273605466,1.3225549992057495e-05,0.014898058958351612,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.009574097581207752,0.07831325381994247,15.164278984069824,0.0032506410498172045,5.329249382019043,1.1327121257781982,1.175,sgd,0.008139755576848984,0.99,0.0,2,results/fullrank_momentum_grid_v2/opt=freon_beta=0.2_N=512_D=512_alpha=1.25_seed=2_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,93.24772644042969,3000,78.63167572021484,148.17169189453125,0.9890256524085999,0.8198639154434204,226.80337524414062,3.46699857711792,0.05,23.05274200439453,1363.67724609375,512
600,1.25,0,0.2,512,bap,4.0,0.5,minibatch,0.13936558365821838,1.8321067811865475,0.7796748876571655,0.0008559550042264163,0.0021775872446596622,0.028626668456039804,0.012182420119643211,0.014360007829964161,0.0006623528897762299,0.13754969835281372,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.0262954942882061,0.023848241195082664,27.287918090820312,0.02698218636214733,2.728151798248291,1.2298007011413574,1.175,sgd,0.04741409793496132,0.99,0.0,0,results/fullrank_momentum_grid_v2/opt=freon_beta=0.2_N=64_D=512_alpha=1.25_seed=0_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,8.82579231262207,3000,55.47709274291992,10.768131256103516,0.9190405011177063,0.06845808029174805,66.24522399902344,2.7129974365234375,0.05,7.7307915687561035,797.885009765625,64
300,1.25,0,0.2,512,bap,4.0,0.5,minibatch,0.1495489627122879,1.8321067811865475,0.6859304904937744,0.0010497156763449311,0.0023367025423794985,0.028626668456039804,0.010717663913965225,0.01305436622351408,0.0006541510228998959,0.13357627391815186,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.11672148108482361,-0.08778682351112366,36.84361267089844,0.02515287883579731,1.9866204261779785,0.25018131732940674,1.175,sgd,0.05879640579223633,0.99,0.0,1,results/fullrank_momentum_grid_v2/opt=freon_beta=0.2_N=64_D=512_alpha=1.25_seed=1_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,17.070165634155273,3000,52.947261810302734,14.42703628540039,0.8354794383049011,0.18138812482357025,67.37429809570312,2.6794025897979736,0.05,8.561193466186523,778.4453125,64
300,1.25,0,0.2,512,bap,4.0,0.5,minibatch,0.19368427991867065,1.8321067811865475,0.5917514562606812,0.0011762763606384397,0.003026316873729229,0.028626668456039804,0.009246116504073143,0.012272433377802372,0.0007037910399958491,0.13409344851970673,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.114920474588871,0.012043826282024384,32.11715316772461,0.028212521225214005,1.804139256477356,0.24004319310188293,1.175,sgd,0.061161309480667114,0.99,0.0,2,results/fullrank_momentum_grid_v2/opt=freon_beta=0.2_N=64_D=512_alpha=1.25_seed=2_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,19.893526077270508,3000,51.21455383300781,9.853111267089844,0.7854357361793518,0.19896115362644196,61.067665100097656,2.882728099822998,0.05,9.062607765197754,860.3421630859375,64
300,1.25,0,0.5,512,bap,4.0,0.5,minibatch,0.11542505025863647,5.82842712474619,1.056302785873413,3.5798291264654836e-06,0.00011271977564319968,0.005691823364009951,0.001031545689329505,0.0011442654067650437,7.293617272807751e-06,2.135335853381548e-05,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.007670826744288206,-0.07849093526601791,6.750519752502441,0.0012937942519783974,5.102537155151367,1.0185637474060059,1.175,sgd,0.006124973297119141,0.99,0.0,0,results/fullrank_momentum_grid_v2/opt=freon_beta=0.5_N=1024_D=512_alpha=1.25_seed=0_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,35.551029205322266,3000,114.3261947631836,91.79163360595703,1.1717277765274048,0.989224910736084,206.11782836914062,7.64791202545166,0.05,31.997026443481445,2019.7103271484375,1024
300,1.25,0,0.5,512,bap,4.0,0.5,minibatch,0.11605298519134521,5.82842712474619,1.0686522722244263,3.611127795011271e-06,0.00011333299335092306,0.005691823364009951,0.0010436057345941663,0.0011569387279450893,7.373102107521845e-06,5.936020897934213e-06,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.003475767094641924,0.12602999806404114,7.42755126953125,0.00130745698697865,10.332418441772461,2.2381513118743896,1.175,sgd,0.003011605702340603,0.99,0.0,1,results/fullrank_momentum_grid_v2/opt=freon_beta=0.5_N=1024_D=512_alpha=1.25_seed=1_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,35.5877571105957,3000,116.07207489013672,88.30086517333984,1.1847052574157715,0.9906731843948364,204.37294006347656,7.731257915496826,0.05,32.1365966796875,2021.9014892578125,1024
300,1.25,0,0.5,512,bap,4.0,0.5,minibatch,0.12227731943130493,5.82842712474619,1.0274138450622559,3.6179651488055242e-06,0.00011941144475713372,0.005691823364009951,0.0010033338330686092,0.0011227453360334039,7.447208190569654e-06,5.601389602816198e-06,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.003238469595089555,-0.07477715611457825,7.142106533050537,0.0012992197880521417,12.358211517333984,2.3998801708221436,1.175,sgd,0.002515554428100586,0.99,0.0,2,results/fullrank_momentum_grid_v2/opt=freon_beta=0.5_N=1024_D=512_alpha=1.25_seed=2_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,35.588497161865234,3000,115.37716674804688,89.99819946289062,1.1496912240982056,0.9898276925086975,205.3753662109375,7.808963775634766,0.05,32.16700744628906,2071.634033203125,1024
300,1.25,0,0.5,512,bap,4.0,0.5,minibatch,0.18381734192371368,2.25,1.200183629989624,0.00020699459128081799,0.0014360729837790132,0.017578125,0.009376434609293938,0.010812507942318916,0.00032718380680307746,0.03262261301279068,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.009134231135249138,0.06205758824944496,11.636554718017578,0.01051175408065319,4.890554428100586,2.545335531234741,1.175,sgd,0.01901598833501339,0.99,0.0,0,results/fullrank_momentum_grid_v2/opt=freon_beta=0.5_N=128_D=512_alpha=1.25_seed=0_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,10.779766082763672,3000,82.93569946289062,6.8405609130859375,1.3840010166168213,0.1814960539340973,89.77626037597656,5.360579490661621,0.05,10.752835273742676,1888.0787353515625,128
300,1.25,0,0.5,512,bap,4.0,0.5,minibatch,0.23287640511989594,2.25,1.0455706119537354,0.0002573913661763072,0.001819346914999187,0.017578125,0.008168520405888557,0.009987867437303066,0.0003146273083984852,0.035515815019607544,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.028598520904779434,-0.11567522585391998,13.810091972351074,0.010377774015069008,3.8402888774871826,0.7290477156639099,1.175,sgd,0.02171679027378559,0.99,0.0,1,results/fullrank_momentum_grid_v2/opt=freon_beta=0.5_N=128_D=512_alpha=1.25_seed=1_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,12.255711555480957,3000,79.14115142822266,13.941085815429688,1.2784470319747925,0.08112423121929169,93.08223724365234,5.154853820800781,0.05,11.990588188171387,1793.8341064453125,128
300,1.25,0,0.5,512,bap,4.0,0.5,minibatch,0.17222189903259277,2.25,1.1757367849349976,0.00027057534316554666,0.001345483586192131,0.017578125,0.009185443632304668,0.0105309272184968,0.0003226538246963173,0.03469102829694748,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.061546750366687775,0.03687959164381027,13.27635669708252,0.010834711603820324,2.317382574081421,0.3304055333137512,1.175,sgd,0.03510061278939247,0.99,0.0,2,results/fullrank_momentum_grid_v2/opt=freon_beta=0.5_N=128_D=512_alpha=1.25_seed=2_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,13.218975067138672,3000,81.35189056396484,13.067642211914062,1.3479586839675903,0.1652495115995407,94.4195327758789,5.286360263824463,0.05,12.293840408325195,1895.707275390625,128
300,1.25,0,0.5,512,bap,4.0,0.5,minibatch,0.10553872585296631,2.914213562373095,1.1207621097564697,5.6285454775206745e-05,0.00041226064786314964,0.011383646728019902,0.00437797699123621,0.0047902376390993595,7.72319472162053e-05,0.015292489901185036,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.01626257225871086,-0.07744518667459488,8.988310813903809,0.005170529708266258,5.532464981079102,0.9693134427070618,1.175,sgd,0.011397111229598522,0.99,0.0,0,results/fullrank_momentum_grid_v2/opt=freon_beta=0.5_N=256_D=512_alpha=1.25_seed=0_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,18.795774459838867,3000,86.54273223876953,33.96174621582031,1.226300835609436,0.42749524116516113,120.50447845458984,5.0614728927612305,0.05,15.859393119812012,1985.9730224609375,256
300,1.25,0,0.5,512,bap,4.0,0.5,minibatch,0.10435797274112701,2.914213562373095,1.034051537513733,6.1954946431797e-05,0.0004076483310200274,0.011383646728019902,0.004039263818413019,0.004446912091225386,7.49479077057913e-05,0.015383783727884293,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.01105892937630415,-0.1150561049580574,10.398927688598633,0.005194645840674639,6.332573413848877,1.3586276769638062,1.175,sgd,0.00949059147387743,0.99,0.0,1,results/fullrank_momentum_grid_v2/opt=freon_beta=0.5_N=256_D=512_alpha=1.25_seed=1_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,19.834569931030273,3000,87.90036010742188,36.66327667236328,1.1384094953536987,0.41253748536109924,124.56363677978516,4.911786079406738,0.05,16.63897132873535,1946.384521484375,256
300,1.25,0,0.5,512,bap,4.0,0.5,minibatch,0.11296166479587555,2.914213562373095,1.060233473777771,5.972897633910179e-05,0.00044125650310888886,0.011383646728019902,0.004141537006944418,0.004582793451845646,7.63845891924575e-05,0.011949719861149788,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.00923075433820486,-0.002295701066032052,9.806496620178223,0.005255799740552902,6.5337958335876465,1.657760500907898,1.175,sgd,0.009368141181766987,0.99,0.0,2,results/fullrank_momentum_grid_v2/opt=freon_beta=0.5_N=256_D=512_alpha=1.25_seed=2_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,22.008085250854492,3000,85.4805908203125,32.60577392578125,1.1731951236724854,0.4906746745109558,118.08636474609375,5.0059404373168945,0.05,16.33732795715332,1951.318115234375,256
300,1.25,0,0.5,512,bap,4.0,0.5,minibatch,0.056935496628284454,4.0,1.0161399841308594,1.4403493878489826e-05,0.00011120214185211807,0.0078125,0.0019846484065055847,0.0020958506502211094,1.568227344250772e-05,0.002898463048040867,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.007814335636794567,0.02986912615597248,7.832233905792236,0.0026130881160497665,7.4378342628479,1.4098747968673706,1.175,sgd,0.00592496944591403,0.99,0.0,0,results/fullrank_momentum_grid_v2/opt=freon_beta=0.5_N=512_D=512_alpha=1.25_seed=0_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,28.8414306640625,3000,83.39169311523438,60.16046142578125,1.073075532913208,0.8211513161659241,143.55215454101562,4.111013889312744,0.05,22.69171905517578,1493.9434814453125,512
300,1.25,0,0.5,512,bap,4.0,0.5,minibatch,0.06062818318605423,4.0,0.9913039207458496,1.5134431123442482e-05,0.00011841442028526217,0.0078125,0.0019361404702067375,0.0020545548759400845,1.5653480659238994e-05,0.002627795562148094,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.004091206006705761,-0.004655696451663971,8.73246955871582,0.0026053665205836296,11.825068473815918,2.627073049545288,1.175,sgd,0.0036356314085423946,0.99,0.0,1,results/fullrank_momentum_grid_v2/opt=freon_beta=0.5_N=512_D=512_alpha=1.25_seed=1_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,30.057308197021484,3000,82.60215759277344,57.60673522949219,1.0519320964813232,0.8440084457397461,140.20889282226562,4.103466033935547,0.05,23.260364532470703,1469.420166015625,512
300,1.25,0,0.5,512,bap,4.0,0.5,minibatch,0.062162600457668304,4.0,0.9766378998756409,1.4764350453333464e-05,0.00012141132901888341,0.0078125,0.001907495898194611,0.002028907183557749,1.562822399137076e-05,0.0025018039159476757,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.01150878332555294,0.05814499780535698,8.152180671691895,0.0026314191054552794,5.038456439971924,0.9455183744430542,1.175,sgd,0.008638967759907246,0.99,0.0,2,results/fullrank_momentum_grid_v2/opt=freon_beta=0.5_N=512_D=512_alpha=1.25_seed=2_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,29.937742233276367,3000,83.04003143310547,60.982261657714844,1.0388004779815674,0.8314754962921143,144.0222930908203,4.0968451499938965,0.05,22.974212646484375,1483.5506591796875,512
300,1.25,0,0.5,512,bap,4.0,0.5,minibatch,0.18354667723178864,1.8321067811865475,0.985801100730896,0.0008563214796595275,0.0028679168317466974,0.028626668456039804,0.01540314219892025,0.018271058797836304,0.0008170169312506914,0.058301907032728195,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.07488489151000977,0.04176657274365425,14.002387046813965,0.021792110055685043,2.88415265083313,0.43174657225608826,1.175,sgd,0.044839922338724136,0.99,0.0,0,results/fullrank_momentum_grid_v2/opt=freon_beta=0.5_N=64_D=512_alpha=1.25_seed=0_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,4.72465705871582,3000,54.34682083129883,10.816104888916016,1.1693477630615234,0.002572430297732353,65.16292572021484,3.346501350402832,0.05,7.732446193695068,910.3382568359375,64
300,1.25,0,0.5,512,bap,4.0,0.5,minibatch,0.1711902767419815,1.8321067811865475,0.8118770718574524,0.0010491089196875691,0.002674848074093461,0.028626668456039804,0.012685579247772694,0.015360427089035511,0.0007701637223362923,0.05775377154350281,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.03429330885410309,-0.02132093720138073,19.40460205078125,0.021286139264702797,3.091923713684082,0.8517690300941467,1.175,sgd,0.037788741290569305,0.99,0.0,1,results/fullrank_momentum_grid_v2/opt=freon_beta=0.5_N=64_D=512_alpha=1.25_seed=1_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,8.08238697052002,3000,56.11015319824219,8.362167358398438,0.9830673336982727,0.10267975926399231,64.47232055664062,3.154590606689453,0.05,8.558719635009766,900.45068359375,64
300,1.25,0,0.5,512,bap,4.0,0.5,minibatch,0.17225885391235352,1.8321067811865475,0.8244520425796509,0.0011758791515603662,0.0026915445923805237,0.028626668456039804,0.012882063165307045,0.015573607757687569,0.0008061390835791826,0.05765490233898163,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.11637518554925919,0.04650700092315674,17.460193634033203,0.022144995629787445,2.0692389011383057,0.23708267509937286,1.175,sgd,0.05333465710282326,0.99,0.0,2,results/fullrank_momentum_grid_v2/opt=freon_beta=0.5_N=64_D=512_alpha=1.25_seed=2_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,8.928478240966797,3000,53.45977020263672,6.9124908447265625,0.9967108964920044,0.00256289541721344,60.37226104736328,3.301945686340332,0.05,9.061077117919922,980.381103515625,64
300,1.25,0,0.8,512,bap,4.0,0.5,minibatch,0.1661786437034607,5.82842712474619,1.02333402633667,3.576401468308177e-06,0.00016228383174166083,0.005691823364009951,0.0009993496350944042,0.0011616334086284041,9.00977374840295e-06,3.5672157537192106e-05,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.010504629462957382,-0.20409910380840302,3.5260157585144043,0.001152029843069613,3.738629102706909,0.7441451549530029,1.175,sgd,0.008363461121916771,0.99,0.0,0,results/fullrank_momentum_grid_v2/opt=freon_beta=0.8_N=1024_D=512_alpha=1.25_seed=0_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,9.495739936828613,3000,122.57524108886719,44.04266357421875,1.1895126104354858,0.08746516704559326,166.61790466308594,9.447432518005371,0.05,31.98170280456543,2366.58740234375,1024
300,1.25,0,0.8,512,bap,4.0,0.5,minibatch,0.16552972793579102,5.82842712474619,1.057719111442566,3.60774674845743e-06,0.00016165012493729591,0.005691823364009951,0.0010329288197681308,0.0011945789447054267,9.190388482238632e-06,3.5555298381950706e-05,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.009607451036572456,0.25574859976768494,3.8566412925720215,0.0011731741251423955,3.7393882274627686,0.810093879699707,1.175,sgd,0.008325358852744102,0.99,0.0,1,results/fullrank_momentum_grid_v2/opt=freon_beta=0.8_N=1024_D=512_alpha=1.25_seed=1_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,9.482756614685059,3000,122.36746215820312,48.39057922363281,1.223248839378357,0.2122480571269989,170.75804138183594,9.636820793151855,0.05,32.12154769897461,2366.2890625,1024
300,1.25,0,0.8,512,bap,4.0,0.5,minibatch,0.16739648580551147,5.82842712474619,1.063608169555664,3.614663455664413e-06,0.0001634731306694448,0.005691823364009951,0.0010386798530817032,0.001202152925543487,9.237630365532823e-06,4.430742592376191e-06,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.0030403253622353077,0.12556926906108856,3.7432727813720703,0.0011652040993794799,12.714482307434082,2.557452440261841,1.175,sgd,0.002446183003485203,0.99,0.0,2,results/fullrank_momentum_grid_v2/opt=freon_beta=0.8_N=1024_D=512_alpha=1.25_seed=2_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,9.490077018737793,3000,123.78205871582031,42.861846923828125,1.2310045957565308,0.013643856160342693,166.64390563964844,9.686357498168945,0.05,32.15232467651367,2363.9306640625,1024
300,1.25,0,0.8,512,bap,4.0,0.5,minibatch,0.19986644387245178,2.25,1.4126842021942139,0.00020643527386710048,0.0015614565927535295,0.017578125,0.011036595329642296,0.012598051689565182,0.0003535518771968782,0.012866631150245667,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.012537281028926373,-0.04559313505887985,5.971777439117432,0.009317299351096153,7.296034336090088,1.8569542169570923,1.175,sgd,0.0127637330442667,0.99,0.0,0,results/fullrank_momentum_grid_v2/opt=freon_beta=0.8_N=128_D=512_alpha=1.25_seed=0_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,4.642277717590332,3000,80.04791259765625,10.750694274902344,1.6125506162643433,0.06909170001745224,90.7986068725586,5.792593955993652,0.05,10.738297462463379,1933.03076171875,128
300,1.25,0,0.8,512,bap,4.0,0.5,minibatch,0.21129371225833893,2.25,1.3788096904754639,0.0002568794589024037,0.0016507321270182729,0.017578125,0.010771950706839561,0.012422682717442513,0.00034983950899913907,0.014034844934940338,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.01819738931953907,-0.1769602745771408,7.116242408752441,0.009270712733268738,5.78895902633667,1.1468926668167114,1.175,sgd,0.014420866966247559,0.99,0.0,1,results/fullrank_momentum_grid_v2/opt=freon_beta=0.8_N=128_D=512_alpha=1.25_seed=1_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,5.037725448608398,3000,81.52626037597656,12.506744384765625,1.5901033878326416,0.025081267580389977,94.03300476074219,5.7317705154418945,0.05,11.978657722473145,1894.0421142578125,128
0,1.25,0,0.8,512,bap,4.0,0.5,minibatch,0.2133743315935135,2.25,1.2884458303451538,0.00027018290711566806,0.0016669869655743241,0.017578125,0.010065983049571514,0.011732970364391804,0.00034105248050764203,0.013859505765140057,0.04,0.16,0.95,0,5,sqrt_aspect,freon,0.02270822785794735,0.11331868916749954,7.243750095367432,0.009471417404711246,4.098996639251709,0.8961575031280518,1.175,sgd,0.019858665764331818,0.99,0.0,2,results/fullrank_momentum_grid_v2/opt=freon_beta=0.8_N=128_D=512_alpha=1.25_seed=2_grad=minibatch_lrw=0.16_lrv=0.04_mom=0.95_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175_rmsa=0.99_rmsmom=0/metrics.jsonl,0,5.287530422210693,3000,78.42369842529297,17.778152465820312,1.5018202066421509,0.1090027466416359,96.20185089111328,5.587803840637207,0.05,12.284921646118164,1947.23974609375,128
